"season","week","gameDate","quarter","clock","gameId","playId","kteamname","rteamname","kteamscore","rteamscore","playDescription","penaltyCodes","penaltyYards","penaltyJerseyNumbers","kickLength","returner","n"
2018,2,"09/16/2018",4,"2:00",2018091600,3830,"ATL","CAR",31,24,"(2:00) M.Bosher punts 54 yards to CAR 12, Center-J.Harris. D.Moore to CAR 16 for 4 yards (J.Bethel).",NA,NA,NA,54,"D.J. Moore",116
2018,2,"09/16/2018",4,"6:31",2018091610,3871,"SF","DET",30,20,"(6:31) B.Pinion punts 49 yards to DET 27, Center-K.Nelson. J.Agnew for 73 yards, TOUCHDOWN NULLIFIED by Penalty. Penalty on DET-T.Walker, Illegal Block Above the Waist, declined. PENALTY on DET-N.Bellore, Illegal Block Above the Waist, 10 yards, enforced at DET 31. Agnew credited with a 4-yd. return.","IBW;IBW",10,"DET 47;DET 43",49,"Jamal Agnew",250
2018,2,"09/16/2018",4,"6:44",2018091606,3523,"TB","PHI",27,14,"(6:44) B.Anger punts 35 yards to PHI 22, Center-G.Sanborn. N.Agholor to PHI 22 for no gain (R.Smith).",NA,NA,NA,35,"Nelson Agholor",82
2018,2,"09/16/2018",4,"8:01",2018091612,3460,"NE","JAX",13,24,"(8:01) R.Allen punts 59 yards to JAX 23, Center-J.Cardona. J.Mickens to JAX 39 for 16 yards (N.Ebner).",NA,NA,NA,59,"Jaydon Mickens",132
2018,2,"09/16/2018",4,"9:13",2018091604,3295,"MIA","NYJ",20,9,"(9:13) M.Haack punts 55 yards to NYJ 20, Center-J.Denney. A.Roberts to NYJ 24 for 4 yards (B.Bolden; T.McEvoy). PENALTY on NYJ-C.Peake, Illegal Block Above the Waist, 10 yards, enforced at NYJ 24.","IBW",10,"NYJ 17",55,"Andre Roberts",139
2018,2,"09/17/2018",1,"3:30",2018091700,735,"SEA","CHI",0,7,"(3:30) M.Dickson punts 54 yards to CHI 7, Center-T.Ott. T.Cohen to CHI 39 for 32 yards (J.Coleman).",NA,NA,NA,54,"Tarik Cohen",155
2018,2,"09/17/2018",2,"10:59",2018091700,1238,"SEA","CHI",0,7,"(10:59) M.Dickson punts 55 yards to CHI 18, Center-T.Ott. T.Cohen pushed ob at CHI 33 for 15 yards (D.Daniels).",NA,NA,NA,55,"Tarik Cohen",146
2018,2,"09/17/2018",3,"10:50",2018091700,2401,"SEA","CHI",3,10,"(10:50) M.Dickson punts 51 yards to CHI 16, Center-T.Ott. T.Cohen pushed ob at CHI 23 for 7 yards (SM.Griffin).",NA,NA,NA,51,"Tarik Cohen",140
2018,2,"09/17/2018",3,"11:48",2018091700,2286,"CHI","SEA",10,3,"(11:48) P.O'Donnell punts 52 yards to SEA 17, Center-P.Scales. T.Lockett pushed ob at SEA 31 for 14 yards (J.Bellamy).",NA,NA,NA,52,"Tyler Lockett",127
2018,2,"09/17/2018",3,"5:46",2018091700,2742,"SEA","CHI",3,10,"(5:46) M.Dickson punts 53 yards to CHI 40, Center-T.Ott. T.Cohen to SEA 48 for 12 yards (T.Madden). PENALTY on CHI-P.Amukamara, Illegal Block Above the Waist, 10 yards, enforced at CHI 44.","IBW",10,"CHI 20",53,"Tarik Cohen",148
2018,3,"09/20/2018",1,"12:35",2018092000,202,"NYJ","CLE",0,0,"(12:35) (Punt formation) L.Edwards punts 51 yards to CLE 24, Center-T.Hennessy. J.Peppers to CLE 26 for 2 yards (D.Middleton).",NA,NA,NA,51,"Jabrill Peppers",125
2018,3,"09/20/2018",1,"4:45",2018092000,680,"NYJ","CLE",0,0,"(4:45) L.Edwards punts 62 yards to CLE 12, Center-T.Hennessy. J.Peppers to CLE 17 for 5 yards (T.Brooks). PENALTY on CLE-D.Rice, Offensive Holding, 6 yards, enforced at CLE 12.","OH",6,"CLE 37",62,"Jabrill Peppers",138
2018,3,"09/20/2018",1,"9:21",2018092000,453,"NYJ","CLE",0,0,"(9:21) (Punt formation) L.Edwards punts 43 yards to NYJ 47, Center-T.Hennessy. J.Peppers to NYJ 39 for 8 yards (K.Pierre-Louis).",NA,NA,NA,43,"Jabrill Peppers",113
2018,3,"09/20/2018",2,"13:41",2018092000,1061,"CLE","NYJ",0,7,"(13:41) B.Colquitt punts 55 yards to NYJ 25, Center-C.Hughlett. A.Roberts ran ob at NYJ 37 for 12 yards (B.Boddy-Calhoun).",NA,NA,NA,55,"Andre Roberts",129
2018,3,"09/20/2018",3,"12:35",2018092000,2359,"NYJ","CLE",14,3,"(12:35) L.Edwards punts 54 yards to CLE 8, Center-T.Hennessy. J.Landry to CLE 25 for 17 yards (T.Hennessy). PENALTY on CLE-D.Rice, Illegal Block Above the Waist, 5 yards, enforced at CLE 10.","IBW",5,"CLE 37",54,"Jarvis Landry",118
2018,3,"09/20/2018",3,"3:41",2018092000,2943,"NYJ","CLE",14,6,"(3:41) (Punt formation) L.Edwards punts 50 yards to CLE 23, Center-T.Hennessy. J.Landry to CLE 31 for 8 yards (T.Brooks).",NA,NA,NA,50,"Jarvis Landry",107
2018,3,"09/23/2018",1,"1:49",2018092312,931,"DAL","SEA",0,0,"(1:49) C.Jones punts 48 yards to SEA 31, Center-L.Ladouceur. T.Lockett to SEA 31 for no gain (A.Brown).",NA,NA,NA,48,"Tyler Lockett",97
2018,3,"09/23/2018",1,"10:03",2018092309,394,"WAS","GB",7,0,"(10:03) T.Way punts 49 yards to GB 28, Center-N.Sundberg. R.Cobb pushed ob at GB 33 for 5 yards (J.Harvey-Clemons). PENALTY on GB-J.Whitehead, Illegal Block Above the Waist, 10 yards, enforced at GB 33.","IBW",10,"GB 35",49,"Randall Cobb",164
2018,3,"09/23/2018",1,"10:33",2018092300,382,"ATL","NO",0,7,"(10:33) M.Bosher punts 48 yards to NO 22, Center-J.Harris. A.Kamara to NO 21 for -1 yards (B.Poole).",NA,NA,NA,48,"Alvin Kamara",116
2018,3,"09/23/2018",1,"12:06",2018092306,250,"MIA","OAK",0,7,"(12:06) (Punt formation) M.Haack punts 59 yards to OAK 9, Center-J.Denney. D.Rodgers-Cromartie to OAK 8 for -1 yards (J.Denney). PENALTY on OAK-D.Harris, Illegal Block Above the Waist, 4 yards, enforced at OAK 8.","IBW",4,"OAK 17",59,"Dominique Rodgers-Cromartie",148
2018,3,"09/23/2018",1,"12:15",2018092310,301,"LAC","LA",0,0,"(12:15) D.Kaser punts 52 yards to LA 19, Center-M.Windt. J.Natson to LA 20 for 1 yard (U.Nwosu).",NA,NA,NA,52,"JoJo Natson",116
2018,3,"09/23/2018",1,"12:30",2018092308,150,"IND","PHI",0,0,"(12:30) R.Sanchez punts 39 yards to PHI 32, Center-L.Rhodes. C.Clement to PHI 34 for 2 yards (N.Goode). PENALTY on PHI-A.Maddox, Offensive Holding, 10 yards, enforced at PHI 31.","OH",10,"PHI 29",39,"Corey Clement",98
2018,3,"09/23/2018",1,"5:54",2018092305,612,"SF","KC",0,7,"(5:54) B.Pinion punts 33 yards to KC 11, Center-K.Nelson. T.Hill pushed ob at KC 16 for 5 yards (G.Celek).",NA,NA,NA,33,"Tyreek Hill",100
2018,3,"09/23/2018",1,"9:01",2018092300,477,"NO","ATL",7,0,"(9:01) T.Morstead punts 57 yards to ATL 13, Center-Z.Wood. J.Hardy pushed ob at ATL 19 for 6 yards (T.Hill; J.Hardee).",NA,NA,NA,57,"Justin Hardy",122
2018,3,"09/23/2018",2,"1:00",2018092301,2126,"BAL","DEN",17,14,"(1:00) (Punt formation) S.Koch punts 57 yards to DEN 9, Center-M.Cox. D.Hamilton to DEN 15 for 6 yards (P.Onwuasor).",NA,NA,NA,57,"DaeSean Hamilton",127
2018,3,"09/23/2018",2,"1:01",2018092312,2052,"DAL","SEA",3,14,"(1:01) C.Jones punts 50 yards to SEA 24, Center-L.Ladouceur. T.Lockett ran ob at SEA 42 for 18 yards (L.Ladouceur).",NA,NA,NA,50,"Tyler Lockett",149
2018,3,"09/23/2018",2,"1:35",2018092311,1847,"ARI","CHI",14,3,"(1:35) A.Lee punts 54 yards to CHI 34, Center-A.Brewer. T.Cohen to CHI 37 for 3 yards (J.Walker).",NA,NA,NA,54,"Tarik Cohen",120
2018,3,"09/23/2018",2,"1:51",2018092308,1847,"IND","PHI",7,10,"(1:51) R.Sanchez punts 47 yards to PHI 24, Center-L.Rhodes. C.Clement to PHI 28 for 4 yards (M.Adams).",NA,NA,NA,47,"Corey Clement",121
2018,3,"09/23/2018",2,"1:54",2018092301,1907,"DEN","BAL",14,17,"(1:54) (Punt formation) M.King punts 39 yards to BAL 13, Center-C.Kreiter. T.White to BAL 14 for 1 yard (C.Sutton).",NA,NA,NA,39,"Tim White",89
2018,3,"09/23/2018",2,"10:46",2018092303,1215,"HOU","NYG",3,10,"(10:46) T.Daniel punts 56 yards to NYG 18, Center-J.Weeks. S.Coley to NYG 24 for 6 yards (J.Reid).",NA,NA,NA,56,"Stacy Coley",118
2018,3,"09/23/2018",2,"12:10",2018092300,1127,"ATL","NO",7,7,"(12:10) M.Bosher punts 44 yards to NO 28, Center-J.Harris. A.Kamara to NO 38 for 10 yards (B.Poole).",NA,NA,NA,44,"Alvin Kamara",127
2018,3,"09/23/2018",2,"12:41",2018092313,991,"NE","DET",0,10,"(12:41) R.Allen punts 46 yards to DET 21, Center-J.Cardona. J.Agnew to NE 48 for 31 yards (J.Cardona, N.Ebner). PENALTY on DET-N.Lawson, Illegal Block Above the Waist, 10 yards, enforced at DET 32.","IBW",10,"DET 24",46,"Jamal Agnew",158
2018,3,"09/23/2018",2,"13:33",2018092312,1141,"DAL","SEA",0,0,"(13:33) C.Jones punts 50 yards to SEA 29, Center-L.Ladouceur. T.Lockett to SEA 36 for 7 yards (J.Olawale).",NA,NA,NA,50,"Tyler Lockett",147
2018,3,"09/23/2018",2,"14:34",2018092304,1035,"TEN","JAX",3,0,"(14:34) B.Kern punts 52 yards to JAX 27, Center-B.Brinkley. J.Mickens to JAX 38 for 11 yards (B.Brinkley).",NA,NA,NA,52,"Jaydon Mickens",116
2018,3,"09/23/2018",2,"14:47",2018092310,1095,"LAC","LA",6,14,"(14:47) D.Kaser punts 50 yards to LA 21, Center-M.Windt. J.Natson to LA 28 for 7 yards (A.Phillips).",NA,NA,NA,50,"JoJo Natson",137
2018,3,"09/23/2018",2,"2:35",2018092304,1755,"JAX","TEN",3,3,"(2:35) L.Cooke punts 40 yards to TEN 40, Center-C.Tinker. R.Matthews to 50 for 10 yards (C.Davis; N.Paul).",NA,NA,NA,40,"Rishard Matthews",116
2018,3,"09/23/2018",2,"5:49",2018092304,1562,"JAX","TEN",3,3,"(5:49) L.Cooke punts 40 yards to TEN 42, Center-C.Tinker. A.Jackson to JAX 45 for 13 yards (J.O'Shaughnessy). PENALTY on TEN-K.Durden, Offensive Holding, 10 yards, enforced at TEN 48.","OH",10,"TEN 20",40,"Adoree' Jackson",127
2018,3,"09/23/2018",2,"7:10",2018092301,1577,"DEN","BAL",14,17,"(7:10) (Punt formation) M.King punts 42 yards to BAL 24, Center-C.Kreiter. T.White to BAL 28 for 4 yards (J.Jewell).",NA,NA,NA,42,"Tim White",108
2018,3,"09/23/2018",2,"7:34",2018092311,1239,"ARI","CHI",14,0,"(7:34) A.Lee punts 61 yards to CHI 6, Center-A.Brewer. T.Cohen pushed ob at CHI 27 for 21 yards (C.Edmonds).",NA,NA,NA,61,"Tarik Cohen",142
2018,3,"09/23/2018",2,"7:59",2018092304,1431,"TEN","JAX",3,3,"(7:59) B.Kern punts 54 yards to JAX 18, Center-B.Brinkley. J.Mickens to JAX 26 for 8 yards (W.Compton). PENALTY on JAX-T.Herndon, Illegal Block Above the Waist, 9 yards, enforced at JAX 18.","IBW",9,"JAX 41",54,"Jaydon Mickens",120
2018,3,"09/23/2018",2,"8:02",2018092300,1435,"ATL","NO",7,10,"(8:02) M.Bosher punts 37 yards to NO 20, Center-J.Harris. A.Kamara to NO 27 for 7 yards (I.Oliver).",NA,NA,NA,37,"Alvin Kamara",116
2018,3,"09/23/2018",3,"10:11",2018092300,2602,"NO","ATL",16,21,"(10:11) T.Morstead punts 49 yards to ATL 26, Center-Z.Wood. J.Hardy to ATL 32 for 6 yards (C.Robertson). PENALTY on NO-J.Hardee, Face Mask (15 Yards), 15 yards, enforced at ATL 32. Penalty on NO-Z.Wood, Offensive Holding, declined.","FMM;OH",-15,"NO 34;NO 49",49,"Justin Hardy",119
2018,3,"09/23/2018",3,"12:56",2018092306,2084,"MIA","OAK",7,10,"(12:56) (Punt formation) M.Haack punts 56 yards to OAK 22, Center-J.Denney. D.Harris to OAK 33 for 11 yards (S.Perry; S.Anthony).",NA,NA,NA,56,"Dwayne Harris",138
2018,3,"09/23/2018",3,"13:02",2018092302,2105,"CIN","CAR",14,21,"(13:02) K.Huber punts 38 yards to CAR 20, Center-C.Harris. D.Moore to CAR 24 for 4 yards (C.Fejedelem).",NA,NA,NA,38,"D.J. Moore",131
2018,3,"09/23/2018",3,"13:05",2018092311,2159,"CHI","ARI",3,14,"(13:05) P.O'Donnell punts 61 yards to ARI 15, Center-P.Scales. C.Kirk to ARI 15 for no gain (S.McManis).",NA,NA,NA,61,"Christian Kirk",101
2018,3,"09/23/2018",3,"13:36",2018092312,2384,"SEA","DAL",17,3,"(13:36) M.Dickson punts 61 yards to DAL 19, Center-T.Ott. T.Austin pushed ob at DAL 21 for 2 yards (M.Davis). PENALTY on DAL-B.Jones, Offensive Holding, 10 yards, enforced at DAL 21.","OH",10,"DAL 31",61,"Tavon Austin",137
2018,3,"09/23/2018",3,"13:56",2018092301,2495,"DEN","BAL",14,20,"(13:56) (Punt formation) M.King punts 55 yards to BAL 11, Center-C.Kreiter. T.White to BAL 18 for 7 yards (J.Jones).",NA,NA,NA,55,"Tim White",122
2018,3,"09/23/2018",3,"2:09",2018092303,2722,"NYG","HOU",20,9,"(2:09) R.Dixon punts 53 yards to HOU 31, Center-Z.DeOssie. T.Ervin to HOU 39 for 8 yards (C.Riley).",NA,NA,NA,53,"Tyler Ervin",124
2018,3,"09/23/2018",3,"2:12",2018092313,2625,"NE","DET",10,20,"(2:12) R.Allen punts 46 yards to DET 9, Center-J.Cardona. J.Agnew ran ob at DET 25 for 16 yards (M.Slater).",NA,NA,NA,46,"Jamal Agnew",152
2018,3,"09/23/2018",3,"2:53",2018092307,2923,"MIN","BUF",0,27,"(2:53) M.Wile punts 60 yards to BUF 18, Center-K.McDermott. R.McCloud to BUF 31 for 13 yards (B.Gedeon).",NA,NA,NA,60,"Ray-Ray McCloud",141
2018,3,"09/23/2018",3,"5:46",2018092309,2700,"WAS","GB",28,17,"(5:46) T.Way punts 57 yards to GB 21, Center-N.Sundberg. R.Cobb to GB 32 for 11 yards (D.Everett, K.Ladler).",NA,NA,NA,57,"Randall Cobb",134
2018,3,"09/23/2018",3,"5:55",2018092303,2467,"NYG","HOU",20,9,"(5:55) R.Dixon punts 53 yards to HOU 18, Center-Z.DeOssie. T.Ervin to HOU 45 for 27 yards (S.Simonson).",NA,NA,NA,53,"Tyler Ervin",135
2018,3,"09/23/2018",3,"8:02",2018092304,2500,"JAX","TEN",3,6,"(8:02) L.Cooke punts 45 yards to TEN 9, Center-C.Tinker. R.Matthews to TEN 18 for 9 yards (C.Davis; T.Herndon).",NA,NA,NA,45,"Rishard Matthews",111
2018,3,"09/23/2018",3,"8:09",2018092305,3119,"KC","SF",35,16,"(8:09) D.Colquitt punts 48 yards to SF 32, Center-J.Winchester. D.Pettis pushed ob at SF 45 for 13 yards (A.Watts). PENALTY on SF-E.Lee, Illegal Block Above the Waist, 10 yards, enforced at SF 33.","IBW",10,"SF 47",48,"Dante Pettis",138
2018,3,"09/23/2018",4,":53",2018092308,4183,"PHI","IND",20,16,"(:53) C.Johnston punts 52 yards to IND 19, Center-R.Lovato. T.Hilton ran ob at IND 29 for 10 yards. PENALTY on IND-G.Odum, Offensive Holding, 10 yards, enforced at IND 21. Penalty on IND-G.Odum, Illegal Block Above the Waist, declined.","OH;IBW",10,"IND 30;IND 30",52,"T.Y. Hilton",124
2018,3,"09/23/2018",4,":55",2018092311,3922,"CHI","ARI",16,14,"(:55) P.O'Donnell punts 48 yards to ARI 13, Center-P.Scales. P.Peterson pushed ob at ARI 20 for 7 yards (S.Acho).",NA,NA,NA,48,"Patrick Peterson",131
2018,3,"09/23/2018",4,"1:14",2018092312,4215,"SEA","DAL",24,13,"(1:14) M.Dickson punts 39 yards to DAL 44, Center-T.Ott. T.Austin to SEA 44 for 12 yards (B.Mingo).",NA,NA,NA,39,"Tavon Austin",105
2018,3,"09/23/2018",4,"10:08",2018092302,3100,"CAR","CIN",28,21,"(10:08) M.Palardy punts 59 yards to CIN 5, Center-J.Jansen. A.Erickson to CIN 14 for 9 yards (A.Armah; B.Jacobs).",NA,NA,NA,59,"Alex Erickson",138
2018,3,"09/23/2018",4,"10:24",2018092309,3402,"WAS","GB",28,17,"(10:24) T.Way punts 55 yards to GB 10, Center-N.Sundberg. R.Cobb to GB 20 for 10 yards (S.Hamilton). PENALTY on GB-D.House, Offensive Holding, 10 yards, enforced at GB 20.","OH",10,"GB 31",55,"Randall Cobb",139
2018,3,"09/23/2018",4,"11:14",2018092313,2959,"NE","DET",10,23,"(11:14) R.Allen punts 51 yards to DET 29, Center-J.Cardona. J.Agnew to DET 39 for 10 yards (N.Ebner). PENALTY on DET-T.Walker, Illegal Block Above the Waist, 10 yards, enforced at DET 30.","IBW",10,"DET 47",51,"Jamal Agnew",128
2018,3,"09/23/2018",4,"11:20",2018092303,3026,"NYG","HOU",20,9,"(11:20) R.Dixon punts 53 yards to HOU 23, Center-Z.DeOssie. T.Ervin to HOU 33 for 10 yards (N.Stupar).",NA,NA,NA,53,"Tyler Ervin",117
2018,3,"09/23/2018",4,"12:38",2018092309,3278,"GB","WAS",17,28,"(12:38) J.Scott punts 58 yards to WAS 26, Center-H.Bradley. G.Stroman to WAS 35 for 9 yards (M.Valdes-Scantling).",NA,NA,NA,58,"Greg Stroman",120
2018,3,"09/23/2018",4,"14:16",2018092301,3423,"BAL","DEN",27,14,"(14:16) (Punt formation) S.Koch punts 45 yards to DEN 33, Center-M.Cox. D.Hamilton to DEN 45 for 12 yards (T.Bowser).",NA,NA,NA,45,"DaeSean Hamilton",103
2018,3,"09/23/2018",4,"2:51",2018092304,3542,"JAX","TEN",6,9,"(2:51) L.Cooke punts 45 yards to TEN 23, Center-C.Tinker. R.Matthews to TEN 24 for 1 yard (T.Herndon).",NA,NA,NA,45,"Rishard Matthews",100
2018,3,"09/23/2018",4,"5:39",2018092312,3753,"SEA","DAL",24,13,"(5:39) M.Dickson punts 48 yards to DAL 21, Center-T.Ott. T.Austin to DAL 20 for -1 yards (J.Coleman).",NA,NA,NA,48,"Tavon Austin",105
2018,3,"09/23/2018",4,"6:06",2018092309,3692,"WAS","GB",28,17,"(6:06) T.Way punts 45 yards to GB 39, Center-N.Sundberg. R.Cobb to GB 42 for 3 yards (K.Ladler).",NA,NA,NA,45,"Randall Cobb",114
2018,3,"09/23/2018",4,"7:32",2018092301,3819,"BAL","DEN",27,14,"(7:32) (Punt formation) S.Koch punts 47 yards to DEN 17, Center-M.Cox. D.Hamilton pushed ob at DEN 30 for 13 yards (C.Clark).",NA,NA,NA,47,"DaeSean Hamilton",114
2018,3,"09/23/2018",4,"7:49",2018092310,3559,"LA","LAC",35,23,"(7:49) J.Hekker punts 49 yards to LAC 29, Center-J.McQuaide. J.Jones to LAC 40 for 11 yards (K.Hodge).",NA,NA,NA,49,"J.J. Jones",118
2018,3,"09/23/2018",4,"8:53",2018092312,3440,"SEA","DAL",24,6,"(8:53) M.Dickson punts 45 yards to DAL 36, Center-T.Ott. T.Austin to DAL 43 for 7 yards (SM.Griffin).",NA,NA,NA,45,"Tavon Austin",111
2018,3,"09/24/2018",4,"2:49",2018092400,4221,"TB","PIT",27,30,"(2:49) B.Anger punts 64 yards to PIT 16, Center-G.Sanborn. R.Switzer to PIT 32 for 16 yards (C.Godwin).",NA,NA,NA,64,"Ryan Switzer",136
2018,3,"09/24/2018",4,"8:57",2018092400,3619,"PIT","TB",30,20,"(8:57) J.Berry punts 46 yards to TB 17, Center-K.Canaday. D.Jackson for 83 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on TB-I.Johnson, Offensive Holding, 9 yards, enforced at TB 17.","OH",9,"TB 39",46,"DeSean Jackson",185
2018,4,"09/27/2018",4,"14:11",2018092700,3422,"MIN","LA",28,38,"(14:11) M.Wile punts 48 yards to LA 21, Center-K.McDermott. C.Kupp to LA 28 for 7 yards (J.Kearse). PENALTY on LA-D.Hatfield, Illegal Block Above the Waist, 10 yards, enforced at LA 25.","IBW",10,"LA 36",48,"Cooper Kupp",124
2018,4,"09/30/2018",1,"1:36",2018093003,799,"BUF","GB",0,6,"(1:36) C.Bojorquez punts 36 yards to GB 11, Center-R.Ferguson. T.Williams to GB 17 for 6 yards (R.Humber, L.Pitts).",NA,NA,NA,36,"Tramon Williams",112
2018,4,"09/30/2018",1,"1:37",2018093005,725,"NYJ","JAX",0,3,"(1:37) L.Edwards punts 61 yards to JAX 23, Center-T.Hennessy. J.Mickens to JAX 23 for no gain (T.Brooks; D.Roberts).",NA,NA,NA,61,"Jaydon Mickens",136
2018,4,"09/30/2018",1,"11:01",2018093001,303,"TB","CHI",0,7,"(11:01) B.Anger punts 51 yards to CHI 24, Center-G.Sanborn. T.Cohen to CHI 34 for 10 yards (J.Cichy; J.Rodgers).",NA,NA,NA,51,"Tarik Cohen",119
2018,4,"09/30/2018",1,"11:42",2018093010,334,"SF","LAC",7,0,"(11:42) B.Pinion punts 45 yards to LAC 38, Center-K.Nelson. D.King to LAC 37 for -1 yards (M.Nzeocha).",NA,NA,NA,45,"Desmond King",104
2018,4,"09/30/2018",1,"12:32",2018093009,221,"CLE","OAK",0,0,"(12:32) B.Colquitt punts 59 yards to OAK 11, Center-C.Hughlett. D.Harris to OAK 23 for 12 yards (O.Charles, N.Chubb).",NA,NA,NA,59,"Dwayne Harris",166
2018,4,"09/30/2018",1,"12:50",2018093003,126,"BUF","GB",0,0,"(12:50) C.Bojorquez punts 46 yards to GB 26, Center-R.Ferguson. T.Williams to GB 35 for 9 yards (L.Pitts).",NA,NA,NA,46,"Tramon Williams",111
2018,4,"09/30/2018",1,"13:12",2018093010,212,"LAC","SF",0,7,"(13:12) D.Kaser punts 55 yards to SF 17, Center-M.Windt. D.Pettis to SF 14 for -3 yards (J.Brown). SF-D.Pettis was injured during the play. He is Out.",NA,NA,NA,55,"Dante Pettis",121
2018,4,"09/30/2018",1,"13:25",2018093009,125,"OAK","CLE",0,0,"(13:25) J.Townsend punts 47 yards to CLE 19, Center-T.Sieg. A.Callaway pushed ob at CLE 28 for 9 yards (M.Lee).",NA,NA,NA,47,"Antonio Callaway",108
2018,4,"09/30/2018",1,"3:24",2018093004,734,"IND","HOU",7,7,"(3:24) R.Sanchez punts 57 yards to HOU 33, Center-L.Rhodes. T.Ervin to HOU 48 for 15 yards (C.Geathers).",NA,NA,NA,57,"Tyler Ervin",117
2018,4,"09/30/2018",1,"3:37",2018093006,724,"MIA","NE",0,3,"(3:37) M.Haack punts 44 yards to NE 26, Center-J.Denney. C.Jones to NE 35 for 9 yards (J.Denney; A.Wilson).",NA,NA,NA,44,"Cyrus Jones",122
2018,4,"09/30/2018",1,"5:06",2018093007,607,"PHI","TEN",0,3,"(5:06) (Punt formation) C.Johnston punts 68 yards to TEN 6, Center-R.Lovato. N.Williams to TEN 16 for 10 yards (K.Grugier-Hill). PENALTY on TEN-D.Cruikshank, Illegal Block Above the Waist, 7 yards, enforced at TEN 14.","IBW",7,"TEN 29",68,"Nick Williams",135
2018,4,"09/30/2018",1,"5:54",2018093001,652,"TB","CHI",0,7,"(5:54) B.Anger punts 45 yards to CHI 27, Center-G.Sanborn. T.Cohen to CHI 27 for no gain.",NA,NA,NA,45,"Tarik Cohen",105
2018,4,"09/30/2018",1,"9:19",2018093008,362,"ARI","SEA",0,0,"(9:19) A.Lee punts 47 yards to SEA 44, Center-A.Brewer. T.Lockett to SEA 38 for -6 yards (D.Bucannon).",NA,NA,NA,47,"Tyler Lockett",140
2018,4,"09/30/2018",1,"9:28",2018093001,430,"CHI","TB",7,0,"(9:28) P.O'Donnell punts 51 yards to TB 22, Center-P.Scales. D.Jackson to TB 29 for 7 yards (S.McManis). PENALTY on TB-M.Williams, Offensive Holding, 10 yards, enforced at TB 24.","OH",10,"TB 22",51,"DeSean Jackson",119
2018,4,"09/30/2018",2,":30",2018093010,1942,"SF","LAC",17,14,"(:30) B.Pinion punts 55 yards to LAC 12, Center-K.Nelson. D.King to SF 32 for 56 yards (B.Pinion).",NA,NA,NA,55,"Desmond King",176
2018,4,"09/30/2018",2,"10:55",2018093001,1367,"TB","CHI",3,21,"(10:55) B.Anger punts 45 yards to CHI 33, Center-G.Sanborn. T.Cohen to CHI 43 for 10 yards (A.Taylor). PENALTY on CHI-B.Braunecker, Illegal Block Above the Waist, 10 yards, enforced at CHI 37.","IBW",10,"CHI 84",45,"Tarik Cohen",144
2018,4,"09/30/2018",2,"11:03",2018093011,1053,"NYG","NO",7,3,"(11:03) R.Dixon punts 53 yards to NO 20, Center-Z.DeOssie. B.Tate pushed ob at NO 32 for 12 yards (Z.DeOssie). PENALTY on NO-J.Gray, Illegal Block Above the Waist, 10 yards, enforced at NO 25. Officially, a return for 5 yards.","IBW",10,"NO 48",53,"Brandon Tate",152
2018,4,"09/30/2018",2,"11:05",2018093009,1255,"OAK","CLE",7,9,"(11:05) J.Townsend punts 44 yards to CLE 29, Center-T.Sieg. J.Peppers to CLE 30 for 1 yard (D.Harris).",NA,NA,NA,44,"Jabrill Peppers",92
2018,4,"09/30/2018",2,"14:20",2018093006,971,"MIA","NE",0,3,"(14:20) M.Haack punts 51 yards to NE 9, Center-J.Denney. C.Jones to NE 33 for 24 yards (S.Perry; J.Denney).",NA,NA,NA,51,"Cyrus Jones",140
2018,4,"09/30/2018",2,"2:34",2018093007,1503,"TEN","PHI",3,7,"(2:34) (Punt formation) B.Kern punts 45 yards to PHI 27, Center-B.Brinkley. D.Carter to PHI 38 for 11 yards (W.Compton; B.Brinkley). PENALTY on PHI-S.Jones, Face Mask (15 Yards), 13 yards, enforced at PHI 27.","FMM",13,"PHI 22",45,"DeAndre Carter",129
2018,4,"09/30/2018",2,"4:57",2018093012,1820,"BAL","PIT",14,6,"(4:57) (Punt formation) S.Koch punts 51 yards to PIT 21, Center-M.Cox. R.Switzer to PIT 24 for 3 yards (D.Turner, A.Levine Sr.).",NA,NA,NA,51,"Ryan Switzer",112
2018,4,"09/30/2018",2,"5:58",2018093006,1666,"MIA","NE",0,17,"(5:58) M.Haack punts 50 yards to NE 30, Center-J.Denney. C.Jones to NE 30 for no gain (W.Aikens). PENALTY on NE-J.Jackson, Unnecessary Roughness, 15 yards, enforced at NE 30.","UNR",15,"NE 27",50,"Cyrus Jones",107
2018,4,"09/30/2018",2,"7:28",2018093004,1734,"IND","HOU",7,14,"(7:28) R.Sanchez punts 49 yards to HOU 41, Center-L.Rhodes. T.Ervin to HOU 46 for 5 yards (L.Rhodes, M.Adams).",NA,NA,NA,49,"Tyler Ervin",104
2018,4,"09/30/2018",2,"7:50",2018093006,1487,"NE","MIA",10,0,"(7:50) R.Allen punts 36 yards to MIA 24, Center-J.Cardona. D.Amendola to MIA 36 for 12 yards (K.Van Noy).",NA,NA,NA,36,"Danny Amendola",108
2018,4,"09/30/2018",2,"9:31",2018093003,1173,"BUF","GB",0,13,"(9:31) C.Bojorquez punts 48 yards to GB 42, Center-R.Ferguson. T.Williams to GB 43 for 1 yard (T.Jones).",NA,NA,NA,48,"Tramon Williams",112
